,font_1,font_2,font_3,font_4,font_5,p_1,p_2,p_3,p_4,p_5
4628,1813.0,837.0,197.0,863.0,266.0,4.554448007172119e-25,1.5643873790167108e-23,6.049933652944453e-18,6.508263015267632e-17,1.0
4629,2178.0,2067.0,1742.0,1357.0,1578.0,5.5494221784191406e-40,1.0203653226574473e-15,6.599557272196632e-12,5.070671882378974e-09,1.0
4630,2382.0,842.0,841.0,843.0,2200.0,0.0,2.540212871618861e-36,1.9471234498493585e-19,2.413625388442142e-08,1.0
4631,1914.0,1752.0,827.0,2117.0,843.0,3.6839295828315933e-26,1.9035407008568103e-21,3.6030134081249884e-19,4.577986498596103e-15,1.0
4632,2181.0,217.0,890.0,2185.0,2186.0,1.6712878928931824e-32,2.525872034000159e-22,1.1116293640153947e-16,9.001156797694421e-08,0.9999998807907104
4633,795.0,796.0,790.0,2362.0,1884.0,0.0,0.0,0.0,2.3801718991470038e-14,1.0
4634,797.0,791.0,843.0,837.0,217.0,0.0,0.0,4.4360763337414513e-35,2.028783438856868e-21,1.0
4635,827.0,841.0,686.0,278.0,837.0,4.8231443450578706e-21,8.13006244099666e-17,1.9262197383795865e-06,0.40478605031967163,0.5952120423316956
4636,797.0,790.0,2382.0,890.0,887.0,0.0,0.0,0.0,3.4027730609199533e-41,1.0
4637,2382.0,2185.0,843.0,1047.0,2181.0,0.0,9.453984805130703e-39,2.0949285631530483e-33,1.1732239180162196e-08,1.0
4638,789.0,1885.0,1744.0,1879.0,1887.0,0.0,2.6624670822171524e-43,1.3543771623376106e-36,5.309506587568135e-29,1.0
4639,2185.0,884.0,887.0,890.0,681.0,6.750870818878267e-38,2.2235817596083507e-05,0.028686445206403732,0.17669372260570526,0.7945975661277771
4640,360.0,884.0,1744.0,1488.0,355.0,4.891084529825262e-22,6.546816984511208e-22,8.956088056090501e-22,2.6451921542047785e-08,1.0
4641,798.0,792.0,2382.0,217.0,554.0,0.0,0.0,0.0,4.2346616424380075e-20,1.0
4642,2363.0,1752.0,2032.0,2362.0,278.0,4.6894047565231364e-33,9.829005888705241e-18,4.217981547970815e-17,3.904623152584108e-12,1.0
4643,791.0,360.0,1159.0,1349.0,884.0,0.0,1.46960480063955e-32,3.329641233697092e-32,4.067466145538593e-20,1.0
4644,795.0,796.0,2382.0,2185.0,1744.0,0.0,0.0,0.0,5.90665413605457e-33,1.0
4645,797.0,790.0,2382.0,890.0,887.0,0.0,0.0,0.0,5.605193857299268e-45,1.0
4646,797.0,791.0,2382.0,1639.0,217.0,0.0,0.0,0.0,8.750581059757678e-07,0.9999991059303284
4647,796.0,797.0,790.0,2382.0,887.0,0.0,0.0,0.0,0.0,1.0
4648,215.0,1047.0,1827.0,221.0,1752.0,1.4399500932444327e-23,1.5838803276222265e-21,8.85235149615006e-15,8.109945007217512e-13,1.0
4649,2382.0,887.0,890.0,837.0,2185.0,0.0,2.4011627536791108e-39,3.765566190203771e-28,3.1279960576566598e-22,1.0
4650,554.0,837.0,217.0,681.0,2185.0,8.407790785948902e-45,1.2094887305280361e-40,3.4125792569933656e-34,1.406691012562078e-07,0.9999998807907104
4651,1744.0,1567.0,150.0,1990.0,435.0,1.578314611678906e-27,6.918239930167709e-24,8.493956424634224e-22,2.3295963030202783e-16,1.0
4652,360.0,1748.0,566.0,1744.0,1914.0,5.110758810315883e-37,2.2686048280829415e-21,4.959690613759449e-07,0.0010647025192156434,0.998934805393219
4653,791.0,834.0,1693.0,1047.0,2229.0,0.0,6.923115062996759e-41,1.111402972953545e-19,9.15623981257059e-15,1.0
4654,790.0,884.0,2185.0,1744.0,890.0,0.0,2.5083242511414226e-43,2.6052892261119665e-35,5.220464231636491e-18,1.0
4655,796.0,797.0,791.0,2382.0,2038.0,0.0,0.0,0.0,0.0,1.0
4656,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4657,2185.0,2362.0,1168.0,1974.0,712.0,3.151574556881087e-10,0.04337656497955322,0.05826988071203232,0.33435946702957153,0.5639941096305847
4658,1444.0,841.0,1636.0,1742.0,1744.0,1.9337918807682476e-43,1.0113732070929221e-33,8.193802297044575e-23,6.428079673637208e-15,1.0
4659,221.0,215.0,1744.0,2038.0,1444.0,2.2648048353885435e-32,2.6036649739357483e-31,6.2973320051517e-30,2.3914951009761704e-28,1.0
4660,827.0,1758.0,2066.0,1990.0,2117.0,2.381526977430899e-20,1.8667105083166937e-19,6.38221253623783e-09,0.0010982620296999812,0.9989017248153687
4661,1744.0,1758.0,1169.0,843.0,2117.0,6.475632492917194e-29,2.6633499830173937e-28,6.433654683108087e-28,2.8587342373541675e-26,1.0
4662,1898.0,551.0,2362.0,3.0,879.0,9.729850834117352e-25,1.7722387033110883e-21,2.4256838818570256e-20,2.45666065268324e-09,1.0
4663,796.0,797.0,790.0,2382.0,1752.0,0.0,0.0,0.0,0.0,1.0
4664,1047.0,837.0,1866.0,843.0,1744.0,3.357666384392109e-38,1.2767188830028864e-37,1.7553952189911276e-31,5.79099950623486e-24,1.0
4665,2185.0,837.0,1444.0,843.0,1820.0,1.9787228650506033e-33,4.443092037593819e-33,1.5885262021983976e-30,4.65736847426653e-18,1.0
4666,1871.0,1742.0,215.0,1636.0,2004.0,1.5530123549504507e-31,9.796058543222992e-27,2.490965506923981e-22,6.170138235924013e-15,1.0
4667,196.0,1381.0,712.0,2189.0,217.0,1.786791286018257e-30,9.522326523468816e-30,2.2353250228117998e-29,1.19950676581815e-17,1.0
4668,796.0,790.0,2382.0,890.0,1744.0,0.0,0.0,0.0,9.181226208520766e-27,1.0
4669,790.0,1752.0,843.0,837.0,1744.0,0.0,4.4456543948734207e-32,2.3622242591616893e-23,3.26108676063086e-07,0.9999997019767761
4670,767.0,843.0,2363.0,1990.0,827.0,2.0601108438513677e-14,5.3828015449900596e-14,3.3642951535739485e-08,0.3935452401638031,0.6064547300338745
4671,566.0,1921.0,1742.0,1866.0,1744.0,5.605193857299268e-45,5.278971574804451e-41,1.0553178734830197e-40,5.697476379573629e-10,1.0
4672,1752.0,2185.0,841.0,843.0,2032.0,7.469189468447624e-18,2.2669248646485247e-15,2.958151776376143e-14,0.12459861487150192,0.8754013776779175
4673,1636.0,1845.0,1990.0,843.0,1694.0,1.0503154416211274e-24,2.6574887787772774e-17,2.1319381535763599e-13,4.3825316708989703e-08,0.9999999403953552
4674,612.0,1744.0,2181.0,566.0,552.0,2.9227397512634356e-22,8.942313766982086e-18,2.0551782083635253e-17,2.7081221379982034e-12,1.0
4675,796.0,2382.0,901.0,1744.0,2183.0,0.0,0.0,2.2800527313029099e-41,1.1997492808519638e-32,1.0
4676,791.0,2382.0,884.0,1117.0,108.0,0.0,0.0,8.346119488289139e-28,2.341777377955624e-15,1.0
4677,1444.0,217.0,1031.0,1954.0,884.0,1.3690685996453463e-42,1.4259355334051903e-37,1.4706220499408647e-29,1.214486258278467e-14,1.0
4678,798.0,792.0,2382.0,217.0,221.0,0.0,0.0,0.0,5.464478292083186e-08,0.9999999403953552
4679,2178.0,268.0,266.0,702.0,452.0,4.909498507602375e-14,3.780104267797624e-12,9.977500596558553e-12,6.636631866285825e-08,0.9999999403953552
4680,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,2.934852240018975e-36,1.0
4681,2134.0,566.0,2185.0,1894.0,1748.0,3.7813579425884253e-20,4.431632539462034e-18,2.794048026103657e-17,3.093757664297586e-16,1.0
4682,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4683,1921.0,1427.0,1894.0,1047.0,1488.0,2.2128228850739224e-16,7.601398351909927e-14,0.0002680495963431895,0.025907233357429504,0.9738247394561768
4684,796.0,797.0,791.0,1912.0,837.0,0.0,0.0,0.0,2.9079087672941447e-34,1.0
4685,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4686,681.0,890.0,837.0,887.0,763.0,1.3757055079047955e-36,8.15200847586825e-27,3.474889689009675e-24,5.532564254547966e-15,1.0
4687,2186.0,2189.0,837.0,843.0,1744.0,2.5869609324722168e-14,1.0164892261244063e-09,6.610931677641929e-07,6.651404760305013e-07,0.9999986886978149
4688,2362.0,1396.0,2185.0,2134.0,2360.0,7.414386720150541e-29,3.937244452114924e-27,1.1806053180036764e-22,0.0007335668778978288,0.9992664456367493
4689,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4690,827.0,554.0,1381.0,1744.0,901.0,5.114332004409582e-28,7.906956231232329e-27,3.498983602856498e-10,0.0014051245525479317,0.9985948801040649
4691,795.0,796.0,1059.0,1047.0,2185.0,0.0,0.0,3.7438724729397345e-25,1.7951135369842497e-14,1.0
4692,1914.0,217.0,1744.0,2229.0,1047.0,2.4463325857651943e-27,1.9231328778104034e-26,5.514505021132343e-23,1.1829543556740943e-14,1.0
4693,785.0,784.0,2185.0,1974.0,837.0,0.0,0.0,7.882023602134231e-40,1.1275567599264264e-36,1.0
4694,1921.0,1990.0,2189.0,2185.0,1744.0,1.1402365604211037e-40,1.433766549743223e-40,5.002553260298702e-35,5.84981234077032e-25,1.0
4695,1617.0,2117.0,1758.0,2180.0,1742.0,5.177519343909385e-21,1.221200261745063e-20,1.0067689552391059e-19,5.903901499626496e-12,1.0
4696,793.0,219.0,837.0,221.0,215.0,0.0,3.337024136973833e-40,0.004358289297670126,0.424225777387619,0.5714159607887268
4697,827.0,712.0,837.0,217.0,2033.0,1.0684838654436537e-33,6.804799985678502e-17,2.187918925284564e-16,4.365028386673183e-16,1.0
4698,796.0,797.0,1748.0,566.0,602.0,0.0,0.0,1.401298464324817e-44,4.8206118952649844e-26,1.0
4699,1905.0,1894.0,1990.0,2362.0,2032.0,8.741978867958088e-15,3.840081030936915e-11,1.9714434529305436e-08,0.0002770824357867241,0.9997228980064392
4700,1742.0,833.0,2038.0,1744.0,843.0,1.6798820421183154e-28,1.5585126776213427e-25,4.1749295086888756e-20,0.0015098064905032516,0.9984902143478394
4701,2382.0,1444.0,1744.0,2200.0,843.0,0.0,4.399198646539941e-30,5.172708866953903e-26,3.1966430506314217e-16,1.0
4702,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4703,791.0,2382.0,1584.0,108.0,189.0,0.0,0.0,2.2312947193925436e-37,7.905695420959137e-33,1.0
4704,795.0,796.0,798.0,2382.0,2185.0,0.0,0.0,0.0,0.0,1.0
4705,837.0,2186.0,2189.0,843.0,2185.0,2.249832048361588e-38,4.8770018684024135e-36,3.765923390023144e-29,5.3044684752042395e-28,1.0
4706,2185.0,1744.0,1444.0,2038.0,2189.0,7.408074982512042e-16,2.871084582101516e-14,1.7022051906678826e-05,8.804792014416307e-05,0.999894917011261
4707,1904.0,1742.0,841.0,1744.0,843.0,2.582561777522787e-34,9.850213604452719e-33,8.61537966221427e-23,7.520233791431536e-15,1.0
4708,2004.0,1617.0,1641.0,1636.0,1974.0,3.207446067977717e-40,8.316393055431166e-38,1.653072079784535e-31,2.3489019724077845e-20,1.0
4709,795.0,796.0,790.0,2382.0,2200.0,0.0,0.0,0.0,0.0,1.0
4710,245.0,231.0,2004.0,1744.0,1742.0,2.8148316552280974e-34,7.051624630780567e-31,3.6395088331975245e-12,2.8568976517817646e-07,0.9999997019767761
4711,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,1.860924360623357e-42,1.0
4712,784.0,2362.0,368.0,1168.0,2360.0,0.0,2.802596928649634e-45,2.1866233673309255e-33,0.00019225053256377578,0.9998077750205994
4713,796.0,790.0,2382.0,1678.0,108.0,0.0,0.0,0.0,1.6470172710829452e-38,1.0
4714,1047.0,263.0,841.0,1578.0,2112.0,2.0548057008224766e-21,8.312477045285861e-19,3.821948183282964e-13,1.0988606845785398e-05,0.9999890327453613
4715,843.0,1636.0,2189.0,1567.0,1744.0,2.1159606811304738e-43,7.43528965170748e-42,1.874409392444933e-27,3.1174076510424212e-21,1.0
4716,796.0,797.0,798.0,791.0,231.0,0.0,0.0,0.0,0.0,1.0
4717,1887.0,1875.0,1758.0,894.0,1087.0,1.7123787360036798e-38,4.478631192994225e-22,3.150749111483289e-15,0.09399978071451187,0.9060002565383911
4718,842.0,837.0,864.0,843.0,841.0,7.0116573526548685e-31,1.5725492810409256e-22,2.386663922049337e-10,0.002083224942907691,0.9979167580604553
4719,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4720,2362.0,620.0,1752.0,837.0,2117.0,9.64300045068311e-36,1.054196778534065e-32,9.169783058760187e-19,2.361024269388067e-17,1.0
4721,796.0,790.0,2382.0,1750.0,686.0,0.0,0.0,0.0,1.1350517561031018e-43,1.0
4722,794.0,795.0,2382.0,1921.0,2185.0,0.0,0.0,0.0,1.7633909403723253e-21,1.0
4723,1744.0,890.0,2186.0,884.0,2185.0,6.055010664347535e-42,1.2183782655312459e-31,1.72580306559477e-30,1.2893286179849063e-19,1.0
4724,786.0,1617.0,1047.0,215.0,221.0,0.0,4.203895392974451e-45,2.0906133218845036e-37,8.475661275042512e-07,0.9999991655349731
4725,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
4726,797.0,791.0,2382.0,375.0,765.0,0.0,0.0,0.0,1.401298464324817e-45,1.0
4727,837.0,1744.0,620.0,1990.0,843.0,2.0343772916121775e-30,4.837747945415151e-17,9.004091743036735e-12,0.000846350216306746,0.9991536736488342
4728,2186.0,2185.0,898.0,837.0,887.0,1.710097861928883e-11,9.020759534905665e-06,0.00041297232382930815,0.34369221329689026,0.6558858156204224
4729,796.0,790.0,1059.0,890.0,837.0,0.0,0.0,6.029892389374512e-39,4.661346348141904e-27,1.0
4730,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
4731,790.0,2382.0,884.0,887.0,837.0,0.0,0.0,2.382207389352189e-43,5.937661277845292e-29,1.0
4732,2200.0,1744.0,1636.0,1914.0,2185.0,1.3590437174414356e-16,1.999282087539883e-13,0.0001958698412636295,0.0495246946811676,0.9502794146537781
4733,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4734,2382.0,217.0,884.0,1116.0,221.0,0.0,1.401298464324817e-45,1.5694542800437951e-43,6.343880729210858e-33,1.0
4735,2170.0,1844.0,1904.0,215.0,841.0,7.853933493606746e-05,0.0002630167582537979,0.0007303913589566946,0.0074427202343940735,0.9914852976799011
4736,796.0,789.0,1031.0,552.0,884.0,0.0,0.0,8.948003047590893e-35,1.7316176425236408e-32,1.0
4737,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
4738,796.0,790.0,890.0,2185.0,837.0,0.0,0.0,1.5920712372579977e-40,2.999774650902509e-08,0.9999999403953552
4739,2185.0,2200.0,2117.0,386.0,843.0,1.6016693575151675e-30,3.277065711686112e-27,1.4460367664954143e-25,1.5297876660368918e-15,1.0
4740,796.0,797.0,790.0,2382.0,890.0,0.0,0.0,0.0,0.0,1.0
4741,1974.0,245.0,1396.0,2115.0,1744.0,5.825187985682081e-16,3.443508092603256e-14,3.6136888620363905e-11,6.619552550546359e-06,0.9999933838844299
4742,790.0,2382.0,1567.0,890.0,884.0,0.0,0.0,3.797518838320254e-43,5.877926480615782e-26,1.0
4743,795.0,796.0,790.0,2382.0,2200.0,0.0,0.0,0.0,0.0,1.0
4744,2382.0,217.0,837.0,2265.0,1954.0,0.0,2.802596928649634e-45,3.4973533620580056e-30,0.05389915406703949,0.9461008310317993
4745,2382.0,887.0,837.0,890.0,884.0,0.0,1.401298464324817e-45,1.0280330933755505e-18,2.0695143071702534e-15,1.0
4746,843.0,217.0,1636.0,837.0,1744.0,6.681911968176024e-12,8.832309106310277e-09,4.6432032263510337e-07,0.46050095558166504,0.5394985675811768
4747,797.0,791.0,2382.0,890.0,909.0,0.0,0.0,0.0,7.134169599550359e-25,1.0
4748,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4749,791.0,2185.0,1396.0,168.0,884.0,0.0,2.802596928649634e-45,6.375908012677918e-43,1.103927056286087e-36,1.0
4750,686.0,2362.0,2185.0,1990.0,2363.0,3.6262473957743943e-34,6.2911852041319284e-30,3.3709743425771775e-16,4.264464337211393e-09,1.0
4751,231.0,2066.0,1974.0,1636.0,1396.0,1.954320283070088e-18,3.397850334034087e-18,4.243948567196202e-18,2.2011358014051297e-10,1.0
4752,791.0,2382.0,2362.0,554.0,2360.0,0.0,0.0,1.401298464324817e-45,1.0329024521349952e-35,1.0
4753,1890.0,1748.0,566.0,1898.0,1990.0,2.390993994918083e-20,4.4370161286735497e-16,1.0655477964815335e-13,3.950007432251823e-09,1.0
4754,2380.0,1641.0,841.0,268.0,1742.0,1.409487805085655e-17,1.1636907088711634e-14,5.923069651934953e-14,6.3267511229980755e-09,1.0
4755,797.0,791.0,837.0,1714.0,843.0,0.0,0.0,5.895372093312426e-27,2.3189890979713468e-11,1.0
4756,796.0,843.0,194.0,1990.0,1744.0,0.0,1.3130166610723536e-42,5.0068394130325714e-42,4.427990146558259e-37,1.0
4757,2382.0,2264.0,2181.0,2185.0,1047.0,0.0,1.3410248321977362e-30,1.4097635100541606e-30,2.8875143274818663e-19,1.0
4758,197.0,2153.0,843.0,1694.0,1990.0,4.611217718699257e-15,2.0251393877818158e-12,0.0003164006629958749,0.20306962728500366,0.7966139912605286
4759,797.0,798.0,791.0,837.0,217.0,0.0,0.0,0.0,9.257557792893972e-39,1.0
4760,795.0,789.0,1879.0,2262.0,884.0,0.0,0.0,2.230025160769818e-31,6.837730192880084e-28,1.0
4761,796.0,790.0,901.0,909.0,1752.0,0.0,0.0,5.605193857299268e-45,6.634284569017568e-21,1.0
4762,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
4763,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
4764,1035.0,196.0,2130.0,2038.0,2036.0,9.346701272766698e-30,1.926049456814377e-24,1.072404302249197e-06,0.00535754207521677,0.9946413636207581
4765,1427.0,1818.0,552.0,555.0,1047.0,1.0172501737054624e-19,4.9804974021642936e-15,1.1860402992169838e-05,0.00019132376473862678,0.9997968077659607
4766,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
4767,798.0,792.0,2382.0,2013.0,217.0,0.0,0.0,0.0,2.802596928649634e-45,1.0
4768,797.0,791.0,2382.0,2038.0,837.0,0.0,0.0,0.0,9.726410398801012e-38,1.0
4769,792.0,2382.0,912.0,217.0,884.0,0.0,0.0,2.9271723621281104e-40,0.00019145445548929274,0.9998085498809814
4770,1744.0,843.0,837.0,890.0,2185.0,1.0449366601549892e-31,1.5107547140002153e-22,8.764718314460077e-15,9.673149781175283e-11,1.0
4771,796.0,797.0,798.0,837.0,843.0,0.0,0.0,0.0,1.4333547213032253e-19,1.0
4772,884.0,2031.0,2117.0,684.0,2032.0,3.6433760072445244e-44,1.1236171606342113e-39,3.3561656759762213e-32,7.929433220352888e-26,1.0
4773,612.0,1043.0,1168.0,566.0,2362.0,1.961817850054744e-44,7.673363751247998e-28,4.3763100782134856e-11,5.7135966926580295e-05,0.9999428391456604
4774,2033.0,837.0,554.0,2185.0,2186.0,3.058966411802948e-21,3.0638246842629547e-21,7.098644588809933e-11,2.016765392909292e-06,0.9999979734420776
4775,795.0,796.0,797.0,790.0,566.0,0.0,0.0,0.0,0.0,1.0
4776,790.0,884.0,1113.0,1752.0,260.0,0.0,1.197132456314681e-20,1.8442466398482793e-06,0.01292356476187706,0.987074613571167
4777,788.0,814.0,1748.0,1636.0,1744.0,0.0,0.0,9.562460720552552e-42,5.140046343942294e-30,1.0
4778,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
4779,260.0,841.0,842.0,1742.0,2004.0,2.6161790949358688e-24,3.828420070267187e-24,9.65216894260697e-20,0.007574488874524832,0.9924255013465881
4780,1742.0,2164.0,2185.0,843.0,841.0,8.878369356600948e-35,4.0089962972328725e-25,1.618870006948702e-21,9.519559966975066e-07,0.9999990463256836
4781,2170.0,1742.0,1443.0,1444.0,843.0,2.484313326900178e-22,1.2070443168011414e-16,2.8424916932417023e-16,0.06000397354364395,0.9399960041046143
4782,797.0,790.0,2382.0,884.0,890.0,0.0,0.0,0.0,5.619383331696519e-17,1.0
4783,796.0,797.0,790.0,2382.0,890.0,0.0,0.0,0.0,0.0,1.0
4784,1912.0,1693.0,410.0,1813.0,837.0,5.052328204827154e-32,4.471594146262451e-31,1.3628397601744202e-22,0.01941121555864811,0.9805887937545776
4785,1055.0,1744.0,2185.0,843.0,891.0,2.845546085392586e-27,7.561101145903086e-17,1.3348940797186515e-07,0.00026384933153167367,0.9997360110282898
4786,795.0,789.0,2382.0,552.0,1921.0,0.0,0.0,0.0,4.203895392974451e-45,1.0
4787,676.0,1639.0,215.0,1636.0,2200.0,1.0421964506679426e-11,4.834191358327189e-08,3.034861606465711e-07,0.00011724265641532838,0.9998824000358582
4788,797.0,790.0,2382.0,884.0,887.0,0.0,0.0,0.0,1.8499377377190207e-12,1.0
4789,888.0,2157.0,1488.0,2170.0,884.0,0.0,1.401298464324817e-45,1.401298464324817e-45,1.5245363653392e-18,1.0
4790,2186.0,837.0,2200.0,554.0,843.0,4.7889048431904736e-33,1.5646196563682103e-31,1.261965370364821e-29,1.685756658079431e-27,1.0
4791,266.0,1444.0,1047.0,1814.0,221.0,7.74548601817587e-25,3.235946712178783e-20,6.024712088887098e-19,5.01706779232336e-07,0.9999995231628418
4792,795.0,797.0,2382.0,2185.0,2181.0,0.0,0.0,0.0,1.3217214846295498e-29,1.0
4793,2115.0,884.0,837.0,1752.0,1744.0,1.961817850054744e-44,1.0902102052447077e-42,1.6881470679715458e-31,1.575855994710485e-17,1.0
4794,795.0,796.0,797.0,799.0,1879.0,0.0,0.0,0.0,0.0,1.0
4795,2186.0,2183.0,215.0,1744.0,1752.0,1.129508644476135e-33,2.4769991381770168e-29,4.059499788682704e-27,6.6885404278383e-20,1.0
4796,784.0,1884.0,278.0,1168.0,2362.0,0.0,2.0172289748400008e-38,5.3146984435514246e-20,1.2104081842725933e-12,1.0
4797,2186.0,2134.0,566.0,2185.0,884.0,1.5890737334383202e-20,4.101027577176254e-19,1.0637123523338232e-05,0.36705365777015686,0.6329357028007507
4798,795.0,796.0,790.0,1884.0,2362.0,0.0,0.0,0.0,2.1845236135678297e-17,1.0
4799,795.0,796.0,2382.0,2185.0,1744.0,0.0,0.0,0.0,3.8830927724202565e-38,1.0
4800,796.0,797.0,798.0,843.0,837.0,0.0,0.0,0.0,2.6311423894850895e-31,1.0
4801,884.0,2153.0,2117.0,2112.0,1875.0,9.427936067977369e-42,2.7216018774116597e-41,9.883205019498943e-29,4.038143430751262e-10,1.0
4802,1040.0,221.0,890.0,215.0,884.0,1.2343629609746738e-32,2.7441701990861675e-24,3.5283188436898416e-24,5.915078087487203e-21,1.0
4803,790.0,890.0,837.0,2189.0,2186.0,0.0,1.401298464324817e-45,4.519187547447535e-41,4.781019480148364e-33,1.0
4804,791.0,215.0,1035.0,996.0,217.0,0.0,1.2513595286420616e-42,7.045653588135386e-24,4.466390255211206e-18,1.0
4805,841.0,1914.0,1488.0,1921.0,2164.0,1.509417469027802e-38,3.477300618279499e-18,4.438951691554394e-06,0.0073725455440580845,0.9926230311393738
4806,890.0,841.0,1047.0,837.0,884.0,5.913508002803833e-33,1.737746840515509e-30,1.0108319146607968e-28,2.8929807769578713e-28,1.0
4807,884.0,1875.0,702.0,2185.0,566.0,1.7149748656165958e-37,1.1311951849959773e-32,5.46958344283656e-32,6.324132298569929e-13,1.0
4808,842.0,189.0,2185.0,841.0,108.0,4.473723377702787e-25,5.120530451238965e-24,7.789158645814773e-18,1.9868489076202422e-08,1.0
4809,2363.0,813.0,841.0,2362.0,3.0,3.668599379602371e-42,2.0548548127898146e-34,9.291596909968239e-23,9.436329939660482e-09,1.0
4810,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
4811,1428.0,355.0,1047.0,452.0,834.0,1.2860591160213653e-31,5.568344011314115e-31,1.4410605299272896e-30,1.395289018546464e-05,0.9999860525131226
4812,687.0,197.0,2183.0,2164.0,1744.0,1.1163798419453886e-32,6.924759638066941e-32,6.042814004600994e-23,2.2085039290686836e-06,0.9999977946281433
4813,837.0,2185.0,2189.0,890.0,2186.0,3.0169480726532167e-27,2.440864619511814e-24,8.221191274720402e-17,2.7845903738519704e-16,1.0
4814,1427.0,841.0,2164.0,1742.0,1744.0,2.997331277968804e-20,1.655868017309882e-16,9.699026995500619e-16,2.4250774721679136e-09,1.0
4815,1744.0,1752.0,2117.0,1990.0,3.0,1.0670522964024466e-14,8.118162717583866e-13,1.3816957300516464e-10,2.5140556317637675e-05,0.9999748468399048
4816,2134.0,2181.0,2185.0,215.0,221.0,1.401298464324817e-45,4.470201471409503e-36,5.7496786711162794e-18,1.0548994403697387e-12,1.0
4817,796.0,790.0,2382.0,884.0,2185.0,0.0,0.0,0.0,2.1645845941349913e-22,1.0
4818,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
4819,681.0,1714.0,2015.0,168.0,1567.0,4.848232817815379e-13,1.4892549693446e-10,7.511536948001662e-10,0.00013425307406578213,0.9998657703399658
4820,796.0,797.0,843.0,2185.0,837.0,0.0,0.0,1.401298464324817e-45,7.052832984300039e-09,1.0
4821,2382.0,217.0,890.0,884.0,2185.0,0.0,1.5633671796446145e-38,6.77729314220219e-38,4.445903280941854e-12,1.0
4822,843.0,551.0,1168.0,1169.0,884.0,7.884649635456376e-39,2.500847202795478e-38,6.842966396031237e-38,2.488801136728695e-36,1.0
4823,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4824,786.0,1422.0,687.0,221.0,1894.0,0.0,2.802596928649634e-45,2.802596928649634e-45,3.746102395067248e-39,1.0
4825,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
4826,792.0,901.0,894.0,2015.0,245.0,0.0,3.2454597339056097e-31,1.0593942715263205e-15,9.046745015443836e-13,1.0
4827,1744.0,2189.0,2186.0,2185.0,837.0,1.2320966607635342e-30,1.0160009047983086e-20,1.3944853084757458e-11,8.922752814388701e-11,1.0
4828,795.0,797.0,1636.0,843.0,2185.0,0.0,0.0,7.253120851345253e-42,1.2037153808550179e-41,1.0
4829,797.0,790.0,2382.0,884.0,2015.0,0.0,0.0,0.0,8.513961584947853e-32,1.0
4830,1578.0,1059.0,1813.0,1744.0,1748.0,7.511049869171961e-25,8.68047616119052e-21,6.644367690658262e-20,0.03457806259393692,0.9654219150543213
4831,2200.0,1742.0,620.0,1744.0,843.0,3.3890565157257884e-28,3.692709050038879e-26,8.84478341112398e-24,7.171235718965441e-14,1.0
4832,712.0,843.0,1844.0,608.0,221.0,8.675183982416028e-20,1.939927398314308e-16,8.314718678110664e-14,2.4699745027056963e-10,1.0
4833,1914.0,2183.0,1047.0,2181.0,2117.0,4.806965911237023e-27,1.808308219620841e-23,8.321709931885601e-19,2.971428898490558e-07,0.9999997019767761
4834,1752.0,884.0,721.0,1884.0,2134.0,2.3357171198490734e-32,7.066577005629057e-14,4.652577878516695e-09,5.39766697329469e-05,0.9999459981918335
4835,796.0,790.0,1488.0,1758.0,884.0,0.0,0.0,5.74532370373175e-44,5.476119365028651e-24,1.0
4836,796.0,790.0,1744.0,843.0,566.0,0.0,0.0,5.386591296864597e-42,4.606098880801889e-39,1.0
4837,1135.0,2362.0,1744.0,1168.0,843.0,1.241550439391788e-42,2.4282806815607247e-39,8.231057451915397e-29,1.3056420413811299e-19,1.0
